,,,,,timestamp,ship_status,vendor,vendor_site,product_webpage,delivery_type,product_description,product_model,product_id,delivary_status,code,currency,price,tax_rate,shipping_charges,notes,city,state,zip_code,country_code
1548,4/13/2018 20:01,113-2885737-6040215,113-2885737-6040215,20180406,2018-04-06T07:36:15+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17JJZR,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B17JJZR,Shipped,1,USD,9.99,NULL,NULL,NULL,NEW YORK,NY,10002-7789,US
1549,4/13/2018 20:01,112-1290365-8417045,112-1290365-8417045,20180405,2018-04-06T05:35:23+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,NULL,NULL,PLATTE CITY,MO,64079,US
1550,4/13/2018 20:01,113-3970452-7783417,113-3970452-7783417,20180405,2018-04-06T15:45:27+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,NULL,NULL,AVENTURA,FL,33180-3329,US
1551,4/13/2018 20:01,114-0871641-2053045,114-0871641-2053045,20180405,2018-04-06T01:50:24+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B173SNB,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Blue,Majide-Juul-Blue,B07B173SNB,Shipped,1,USD,9.99,NULL,NULL,NULL,Garden City South,New York,11530,US
1552,4/13/2018 20:01,112-1754881-3214668,112-1754881-3214668,20180405,2018-04-06T09:06:48+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17ZRJ1,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Grey,Majide-Juul-Grey,B07B17ZRJ1,Shipped,1,USD,9.99,NULL,NULL,NULL,UPPER MARLBORO,MD,20772-6332,US
1553,4/13/2018 20:01,114-5411250-9512245,114-5411250-9512245,20180405,2018-04-05T20:58:15+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KWQH2,NextDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B1KWQH2,Shipped,1,USD,9.99,NULL,11.25,NULL,MEADVILLE,PA,16335-4906,US
1554,4/13/2018 20:01,113-9278565-0053855,113-9278565-0053855,20180405,2018-04-06T16:51:19+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17JJZR,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B17JJZR,Shipped,1,USD,9.99,NULL,NULL,NULL,Vineland,New Jersey,8361,US
1555,4/13/2018 20:01,114-7889786-3779422,114-7889786-3779422,20180405,2018-04-09T19:35:32+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17JJZR,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B17JJZR,Shipped,1,USD,9.99,NULL,NULL,NULL,SAINT MARYS,OH,45885-2162,US
1556,4/13/2018 20:01,113-9743785-0747467,113-9743785-0747467,20180405,2018-04-08T22:10:00+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17TFDH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - White,Majide-Juul-Pure-White,B07B17TFDH,Shipped,1,USD,9.99,NULL,NULL,NULL,SAINT PETERS,MO,63376-5323,US
1557,4/13/2018 20:01,111-2852604-9387413,111-2852604-9387413,20180405,2018-04-06T15:30:30+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17JJZR,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B17JJZR,Shipped,1,USD,9.99,NULL,NULL,NULL,GOSHEN,OH,45122-9135,US
1558,4/13/2018 20:01,113-3842070-3847459,113-3842070-3847459,20180405,2018-04-05T22:26:33+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17ZRJ1,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Grey,Majide-Juul-Grey,B07B17ZRJ1,Shipped,1,USD,9.99,NULL,NULL,NULL,VOORHEES,NJ,08043-1812,US
1559,4/13/2018 20:01,114-1733956-0413855,114-1733956-0413855,20180405,2018-04-06T19:49:32+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,3.12,NULL,TORRINGTON,CT,06790-5018,US
1560,4/13/2018 20:01,114-6292847-0874646,114-6292847-0874646,20180405,2018-04-05T22:57:18+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KWQH2,Expedited,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B1KWQH2,Shipped,1,USD,9.99,NULL,3.99,NULL,SAVANNAH,GA,31405-1795,US
1561,4/13/2018 20:01,114-1849366-8337068,114-1849366-8337068,20180405,2018-04-06T12:38:49+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KWQH2,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B1KWQH2,Shipped,1,USD,9.99,NULL,NULL,NULL,WOODLAND HILLS,CALIFORNIA,91367-1068,US
1562,4/13/2018 20:01,111-3912671-6799449,111-3912671-6799449,20180405,2018-04-05T18:42:16+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17ZRJ1,Expedited,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Grey,Majide-Juul-Grey,B07B17ZRJ1,Shipped,1,USD,9.99,NULL,5.99,NULL,PHILADELPHIA,PA,19125-2621,US
1563,4/13/2018 20:01,114-6703527-7321816,114-6703527-7321816,20180405,2018-04-07T08:06:27+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17ZRJ1,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Grey,Majide-Juul-Grey,B07B17ZRJ1,Shipped,1,USD,9.99,NULL,NULL,NULL,COPPELL,TX,75019-5948,US
1564,4/13/2018 20:01,113-0687955-7420224,113-0687955-7420224,20180405,2018-04-06T02:33:00+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17JJZR,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B17JJZR,Shipped,1,USD,9.99,NULL,NULL,NULL,SAN FRANCISCO,CA,94131-1110,US
1565,4/13/2018 20:01,112-3217363-0786644,112-3217363-0786644,20180405,2018-04-05T15:41:21+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KWQH2,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B1KWQH2,Shipped,1,USD,9.99,NULL,NULL,NULL,UNION,MO,63084-4354,US
1566,4/13/2018 20:01,111-1153150-2433067,111-1153150-2433067,20180405,2018-04-05T09:04:09+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17JJZR,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B17JJZR,Shipped,1,USD,9.99,NULL,NULL,NULL,UPPER MARLBORO,MD,20772-6332,US
1567,4/13/2018 20:01,114-4716273-4316233,114-4716273-4316233,20180405,2018-04-05T15:34:27+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KWQH2,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B1KWQH2,Shipped,1,USD,9.99,NULL,NULL,NULL,WASHINGTON,MO,63090-3502,US
1568,4/13/2018 20:01,111-3132073-4849801,111-3132073-4849801,20180405,2018-04-05T07:44:41+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KWQH2,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B1KWQH2,Shipped,1,USD,9.99,NULL,NULL,NULL,EAST BRIDGEWATER,MA,02333-2172,US
1569,4/13/2018 20:01,112-9949942-0199450,112-9949942-0199450,20180404,2018-04-10T06:30:02+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17JJZR,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B17JJZR,Shipped,1,USD,9.99,NULL,NULL,NULL,GREENFIELD,IN,46140-8827,US
1570,4/13/2018 20:01,112-4681902-3800265,112-4681902-3800265,20180404,2018-04-05T16:15:58+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,NULL,NULL,LAKEWOOD,NJ,08701-7832,US
1571,4/13/2018 20:01,113-2981628-0472217,113-2981628-0472217,20180404,2018-04-05T05:01:25+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17JJZR,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B17JJZR,Shipped,1,USD,9.99,NULL,NULL,NULL,INDEPENDENCE,MO,64055-4152,US
1572,4/13/2018 20:01,111-0280815-3401868,111-0280815-3401868,20180404,2018-04-05T22:56:04+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,NULL,NULL,BUENA PARK,CA,90620-3720,US
1573,4/13/2018 20:01,113-5773079-5833848,113-5773079-5833848,20180404,2018-04-05T16:23:51+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KWQH2,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B1KWQH2,Shipped,1,USD,9.99,NULL,NULL,NULL,BREMEN,AL,35033-4917,US
1574,4/13/2018 20:01,111-4309528-3735451,111-4309528-3735451,20180404,2018-04-05T09:13:31+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,NULL,NULL,BATON ROUGE,LOUISIANA,70806-8314,US
1575,4/13/2018 20:01,114-8182132-1499435,114-8182132-1499435,20180404,2018-04-06T23:53:58+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KWQH2,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B1KWQH2,Shipped,1,USD,9.99,NULL,NULL,NULL,Charles Town,WV,25414,US
1576,4/13/2018 20:01,114-8414665-2722647,114-8414665-2722647,20180404,2018-04-04T23:29:32+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KWQH2,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B1KWQH2,Shipped,1,USD,9.99,NULL,NULL,NULL,FORSYTH,GA,31029-8508,US
1577,4/13/2018 20:01,112-5617646-2825029,112-5617646-2825029,20180404,2018-04-04T19:58:41+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,NULL,NULL,BOSTON,MA,02128-2380,US
1578,4/13/2018 20:01,112-9145097-8908250,112-9145097-8908250,20180404,2018-04-04T11:34:41+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,NULL,NULL,SAN FRANCISCO,CA,94117-1367,US
1579,4/13/2018 20:01,112-9145097-8908250,112-9145097-8908250,20180404,2018-04-04T11:34:41+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17ZRJ1,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Grey,Majide-Juul-Grey,B07B17ZRJ1,Shipped,1,USD,9.99,NULL,NULL,NULL,SAN FRANCISCO,CA,94117-1367,US
1580,4/13/2018 20:01,112-1924399-4608269,112-1924399-4608269,20180404,2018-04-05T01:46:24+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B173SNB,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Blue,Majide-Juul-Blue,B07B173SNB,Shipped,1,USD,9.99,NULL,NULL,NULL,PALMETTO,FL,34221-1712,US
1581,4/13/2018 20:01,112-1924399-4608269,112-1924399-4608269,20180404,2018-04-05T01:46:24+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17ZRJ1,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Grey,Majide-Juul-Grey,B07B17ZRJ1,Shipped,1,USD,9.99,NULL,NULL,NULL,PALMETTO,FL,34221-1712,US
1582,4/13/2018 20:01,112-1097452-5680239,112-1097452-5680239,20180404,2018-04-04T09:39:07+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,NULL,NULL,Cadiz,KY,42211,US
1583,4/13/2018 20:01,111-8080166-7974664,111-8080166-7974664,20180404,2018-04-08T08:03:20+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17JJZR,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B17JJZR,Shipped,1,USD,9.99,NULL,NULL,NULL,BRIGHTON,MA,02135-5905,US
1584,4/13/2018 20:01,113-8120494-2189054,113-8120494-2189054,20180404,2018-04-04T10:00:01+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,NULL,NULL,BOZEMAN,MT,59718-5455,US
1585,4/13/2018 20:01,113-2956954-5281068,113-2956954-5281068,20180404,2018-04-04T09:25:49+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B173SNB,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Blue,Majide-Juul-Blue,B07B173SNB,Shipped,1,USD,9.99,NULL,NULL,NULL,BIG RAPIDS,MI,49307-2282,US
1586,4/13/2018 20:01,112-3367515-8729037,112-3367515-8729037,20180403,2018-04-11T18:07:57+00:00,Pending,Amazon,Amazon.com,amazon.com/dp/B07B17ZRJ1,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Grey,Majide-Juul-Grey,B07B17ZRJ1,Unshipped,1,USD,9.99,NULL,NULL,NULL,STATEN ISLAND,NY,10309-3503,US
1587,4/13/2018 20:01,112-8643862-4374666,112-8643862-4374666,20180403,2018-04-05T03:32:44+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B173SNB,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Blue,Majide-Juul-Blue,B07B173SNB,Shipped,1,USD,9.99,NULL,NULL,NULL,DES MOINES,IOWA,50314-1004,US
1588,4/13/2018 20:01,111-9581873-3829067,111-9581873-3829067,20180403,2018-04-04T12:20:07+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B173SNB,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Blue,Majide-Juul-Blue,B07B173SNB,Shipped,1,USD,9.99,NULL,NULL,NULL,FULLERTON,CA,92832-3478,US
1589,4/13/2018 20:01,111-9581873-3829067,111-9581873-3829067,20180403,2018-04-04T12:20:07+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,NULL,NULL,FULLERTON,CA,92832-3478,US
1590,4/13/2018 20:01,114-6952217-2309063,114-6952217-2309063,20180403,2018-04-04T02:08:35+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KWQH2,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B1KWQH2,Shipped,1,USD,9.99,NULL,NULL,NULL,PITTSBURGH,PA,15229-1723,US
1591,4/13/2018 20:01,114-8383801-6039420,114-8383801-6039420,20180403,2018-04-04T17:04:28+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17TFDH,NextDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - White,Majide-Juul-Pure-White,B07B17TFDH,Shipped,1,USD,9.99,NULL,22.49,NULL,Fall River,MA,2723,US
1592,4/13/2018 20:01,112-2448470-3170651,112-2448470-3170651,20180403,2018-04-04T08:56:56+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17JJZR,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B17JJZR,Shipped,1,USD,9.99,NULL,NULL,NULL,SAN ANTONIO,TX,78231-1631,US
1593,4/13/2018 20:01,112-5379868-6041024,112-5379868-6041024,20180403,2018-04-05T22:07:04+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17TFDH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - White,Majide-Juul-Pure-White,B07B17TFDH,Shipped,1,USD,9.99,NULL,NULL,NULL,SCOTIA,NY,12302-2504,US
1594,4/13/2018 20:01,114-9625750-2561018,114-9625750-2561018,20180403,2018-04-04T07:47:31+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,NULL,NULL,BARRINGTON,NJ,8007,US
1595,4/13/2018 20:01,112-7582999-3699460,112-7582999-3699460,20180403,2018-04-03T21:56:36+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1G61VF,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Yellow,Majide-Juul-Yellow,B07B1G61VF,Shipped,1,USD,9.99,NULL,NULL,NULL,MILLEDGEVILLE,GA,31061-2603,US
1596,4/13/2018 20:01,113-1937943-0255449,113-1937943-0255449,20180403,2018-04-04T09:32:41+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17JJZR,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B17JJZR,Shipped,1,USD,9.99,NULL,NULL,NULL,CHALMETTE,LA,70043-1548,US
1597,4/13/2018 20:01,113-6124320-5832237,113-6124320-5832237,20180403,2018-04-03T23:30:16+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KWQH2,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B1KWQH2,Shipped,1,USD,9.99,NULL,10.99,NULL,Pearlington,MS,39572,US
1598,4/13/2018 20:01,113-9907661-0061043,113-9907661-0061043,20180403,2018-04-03T09:14:37+00:00,Cancelled,Amazon,Amazon.com,amazon.com/dp/B07B17JJZR,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B17JJZR,Cancelled,0,NULL,NULL,NULL,NULL,NULL,SEAL BEACH,CA,90740-2516,US
1599,4/13/2018 20:01,114-5166680-2171448,114-5166680-2171448,20180403,2018-04-08T08:24:22+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KWQH2,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B1KWQH2,Shipped,1,USD,9.99,NULL,3,NULL,Salem,OR,97303-7876,US
1600,4/13/2018 20:01,113-5117042-8855453,113-5117042-8855453,20180403,2018-04-03T19:23:50+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B173SNB,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Blue,Majide-Juul-Blue,B07B173SNB,Shipped,1,USD,9.99,NULL,NULL,NULL,NEW HAVEN,CT,06511-3872,US
1601,4/13/2018 20:01,111-8605101-6512219,111-8605101-6512219,20180403,2018-04-03T19:26:45+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B173SNB,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Blue,Majide-Juul-Blue,B07B173SNB,Shipped,1,USD,9.99,NULL,NULL,NULL,SAN DIEGO,CA,92117-2442,US
1602,4/13/2018 20:01,113-0129917-2222616,113-0129917-2222616,20180403,2018-04-03T16:09:20+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KWQH2,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B1KWQH2,Shipped,1,USD,9.99,NULL,NULL,NULL,FLANDERS,NY,11901-4047,US
1603,4/13/2018 20:01,114-9096923-9233001,114-9096923-9233001,20180403,2018-04-04T00:18:44+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,NULL,NULL,DOVER,NJ,07801-5631,US
1604,4/13/2018 20:01,111-9167820-1934601,111-9167820-1934601,20180403,2018-04-04T19:31:52+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KWQH2,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B1KWQH2,Shipped,1,USD,9.99,NULL,5.99,NULL,NEW WINDSOR,NY,12553-4504,US
1605,4/13/2018 20:01,111-4312673-0874608,111-4312673-0874608,20180403,2018-04-04T17:29:30+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17JJZR,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B17JJZR,Shipped,1,USD,9.99,NULL,5.99,NULL,EAST MOLINE,IL,61244-3606,US
1606,4/13/2018 20:01,112-5470359-7534617,112-5470359-7534617,20180403,2018-04-03T22:08:27+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KWQH2,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B1KWQH2,Shipped,1,USD,9.99,NULL,NULL,NULL,SAINT PETERS,MO,63376-7333,US
1607,4/13/2018 20:01,113-3229833-3203449,113-3229833-3203449,20180402,2018-04-03T07:32:45+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B173SNB,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Blue,Majide-Juul-Blue,B07B173SNB,Shipped,1,USD,9.99,NULL,NULL,NULL,LYNDHURST,NJ,07071-2720,US
